Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,total buying,total profit,total sell
1124,7/27/2023 0:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,FUR-FU-10003194,30,40,4,2,120,39.2,160
1125,8/9/2023 0:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Art,OFF-AR-10003811,10,10,3,5,30,-0.5,30
1126,10/4/2022 0:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,OFF-EN-10001539,20,20,3,4,60,-0.8,60
1127,1/29/2022 0:00,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Furniture,Chairs,FUR-CH-10002331,900,1070,3,5,2700,456.5,3210
1128,7/11/2023 0:00,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Art,OFF-AR-10003156,10,10,1,5,10,-0.5,10
1129,8/5/2022 0:00,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,OFF-EN-10001532,80,100,6,3,480,117,600
1130,12/23/2023 0:00,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10004086,320,340,4,5,1280,63,1360
1131,9/6/2022 0:00,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000100,40,40,1,3,40,-1.2,40
1132,2/11/2022 0:00,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Envelopes,OFF-EN-10002500,60,60,5,5,300,-3,300
1133,3/10/2022 0:00,First Class,Corporate,United States,Antioch,California,94509,West,Office Supplies,Paper,OFF-PA-10004100,20,20,3,5,60,-1,60
1134,7/12/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003479,110,120,4,2,440,37.6,480
1135,12/31/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10000973,10,10,3,4,30,-0.4,30
1136,11/22/2023 0:00,Same Day,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Storage,OFF-ST-10001476,70,90,3,4,210,56.4,270
1137,12/21/2023 0:00,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Envelopes,OFF-EN-10002831,240,290,8,2,1920,394.2,2320
1138,10/23/2023 0:00,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Appliances,OFF-AP-10002350,40,40,2,2,80,-0.8,80
1139,12/2/2023 0:00,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Paper,OFF-PA-10001763,20,20,2,4,40,-0.8,40
1140,2/3/2022 0:00,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Art,OFF-AR-10003394,20,20,7,2,140,-0.4,140
1141,10/4/2022 0:00,Second Class,Corporate,United States,La Porte,Indiana,46350,Central,Office Supplies,Binders,OFF-BI-10002072,20,20,2,3,40,-0.6,40
1142,8/24/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10004188,160,200,2,3,320,74,400
1143,11/1/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10001561,10,10,4,3,40,-0.3,40
1144,10/1/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002105,10,10,1,4,10,-0.4,10
1145,5/28/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10004241,640,690,2,3,1280,79.3,1380
1146,10/7/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10004340,50,60,1,2,50,8.8,60
1147,8/16/2023 0:00,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Appliances,OFF-AP-10003849,590,640,2,4,1180,74.4,1280
1148,6/2/2023 0:00,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,OFF-FA-10000735,10,10,2,5,20,-0.5,20
1149,11/24/2022 0:00,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Office Supplies,Binders,OFF-BI-10003350,10,10,2,5,20,-0.5,20
1150,11/10/2022 0:00,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Phones,TEC-PH-10000307,10,10,1,5,10,-0.5,10
1151,1/28/2023 0:00,Same Day,Consumer,United States,Lansing,Michigan,48911,Central,Technology,Copiers,TEC-CO-10004202,560,600,2,5,1120,50,1200
1152,6/2/2023 0:00,Standard Class,Corporate,United States,Cuyahoga Falls,Ohio,44221,East,Furniture,Furnishings,FUR-FU-10001852,10,10,6,5,60,-0.5,60
1153,12/8/2023 0:00,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Art,OFF-AR-10003759,0,0,2,2,0,0,0
1154,12/24/2022 0:00,Standard Class,Corporate,United States,Reno,Nevada,89502,West,Office Supplies,Binders,OFF-BI-10003984,140,160,7,5,980,132,1120
1155,11/12/2022 0:00,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Storage,OFF-ST-10004337,110,120,2,4,220,15.2,240
1156,2/3/2022 0:00,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10001932,2060,2240,7,4,14420,1170.4,15680
1157,9/25/2022 0:00,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Office Supplies,Binders,OFF-BI-10003982,50,60,3,5,150,27,180
1158,11/24/2022 0:00,First Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Tables,FUR-TA-10000617,430,460,2,4,860,41.6,920
1159,8/23/2023 0:00,Second Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002126,180,200,1,4,180,12,200
1160,2/1/2022 0:00,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,OFF-AP-10000576,290,360,3,4,870,195.6,1080
1161,5/29/2022 0:00,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,OFF-BI-10004654,10,10,2,3,20,-0.3,20
1162,6/12/2023 0:00,Second Class,Consumer,United States,Escondido,California,92025,West,Office Supplies,Art,OFF-AR-10004042,40,50,3,2,120,29,150
1163,3/1/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004700,10,10,1,3,10,-0.3,10
1164,12/23/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004593,110,130,3,4,330,54.8,390
1165,11/2/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003429,30,30,5,2,150,-0.6,150
1166,11/8/2022 0:00,Standard Class,Consumer,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10001294,40,50,4,5,160,37.5,200
1167,4/14/2023 0:00,Same Day,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10001552,380,450,9,2,3420,621,4050
1168,6/26/2022 0:00,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10004952,90,110,2,2,180,37.8,220
1169,4/26/2023 0:00,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10004123,230,270,3,5,690,106.5,810
1170,7/19/2022 0:00,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10003172,20,20,3,5,60,-1,60
1171,1/13/2022 0:00,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002352,30,30,4,2,120,-0.6,120
1172,5/9/2022 0:00,Standard Class,Consumer,United States,Royal Oak,Michigan,48073,Central,Office Supplies,Paper,OFF-PA-10002259,20,20,2,3,40,-0.6,40
1173,4/5/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10002976,20,20,5,4,100,-0.8,100
1174,12/5/2022 0:00,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Office Supplies,Binders,OFF-BI-10000301,10,10,4,4,40,-0.4,40
1175,6/3/2023 0:00,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003694,40,50,6,3,240,58.5,300
1176,4/17/2023 0:00,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Office Supplies,Supplies,OFF-SU-10000381,30,30,3,4,90,-1.2,90
1177,4/18/2022 0:00,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,10,10,4,3,40,-0.3,40
1178,11/22/2023 0:00,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Furniture,Chairs,FUR-CH-10001270,160,170,2,2,320,16.6,340
1179,5/22/2022 0:00,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,TEC-PH-10003931,150,180,3,4,450,82.8,540
1180,11/8/2023 0:00,Second Class,Home Office,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10003174,240,260,3,4,720,49.6,780
1181,12/26/2022 0:00,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Phones,TEC-PH-10004539,1240,1320,7,4,8680,507.2,9240
1182,5/10/2023 0:00,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10001919,0,0,2,4,0,0,0
1183,12/10/2023 0:00,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10002504,20,20,1,3,20,-0.6,20
1184,9/9/2022 0:00,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Phones,TEC-PH-10003655,10,10,5,3,50,-0.3,50
1185,6/2/2023 0:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10004656,10,10,7,5,70,-0.5,70
1186,6/4/2022 0:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10002344,390,490,6,2,2340,590.2,2940
1187,10/17/2022 0:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001800,20,30,4,4,80,38.8,120
1188,3/17/2023 0:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000036,180,200,2,3,360,34,400
1189,6/20/2022 0:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10004532,70,80,4,5,280,36,320
1190,6/3/2022 0:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004447,800,890,8,4,6400,684.4,7120
1191,9/8/2022 0:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,750,890,3,5,2250,375.5,2670
1192,6/9/2022 0:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001970,200,220,4,2,800,75.6,880
1193,2/14/2023 0:00,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000682,20,20,4,5,80,-1,80
1194,7/14/2023 0:00,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Paper,OFF-PA-10001937,20,20,3,3,60,-0.6,60
1195,8/27/2022 0:00,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10002268,20,20,4,2,80,-0.4,80
1196,8/10/2022 0:00,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Office Supplies,Storage,OFF-ST-10001321,20,20,2,3,40,-0.6,40
1197,8/23/2022 0:00,Same Day,Corporate,United States,Coral Springs,Florida,33065,South,Furniture,Furnishings,FUR-FU-10003394,50,60,1,4,50,7.6,60
1198,2/15/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,TEC-AC-10001990,380,430,9,4,3420,432.8,3870
1199,7/23/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004540,90,100,4,3,360,37,400
1200,9/24/2022 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10004995,920,1090,4,3,3680,647.3,4360
1201,4/10/2023 0:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002335,480,540,3,3,1440,163.8,1620
1202,3/6/2022 0:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10004967,0,0,3,2,0,0,0
1203,1/1/2022 0:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002331,770,850,3,3,2310,214.5,2550
1204,2/10/2022 0:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10002292,550,590,2,4,1100,56.4,1180
1205,6/7/2022 0:00,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10000689,290,340,3,3,870,139.8,1020
1206,1/5/2022 0:00,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10002660,250,270,5,4,1250,89.2,1350
1207,9/4/2023 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10004634,10,10,1,4,10,-0.4,10
1208,12/12/2022 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10002160,10,10,3,3,30,-0.3,30
1209,6/27/2023 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10002988,10,10,7,3,70,-0.3,70
1210,6/28/2022 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10004999,30,40,7,4,210,68.4,280
1211,1/16/2022 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001031,10,10,2,2,20,-0.2,20
1212,8/2/2022 0:00,Second Class,Corporate,United States,New York City,New York,10009,East,Furniture,Bookcases,FUR-BO-10004695,490,580,4,3,1960,342.6,2320
1213,2/24/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004860,130,140,2,4,260,14.4,280
1214,6/24/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002432,0,0,2,5,0,0,0
1215,8/27/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10000069,0,0,1,5,0,0,0
1216,3/27/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10003602,0,0,1,5,0,0,0
1217,12/28/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10004469,100,100,3,3,300,-3,300
1218,10/31/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001867,20,20,2,4,40,-0.8,40
1219,10/17/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003174,250,260,3,5,750,17,780
1220,7/7/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10002200,1760,1930,7,2,12320,1151.4,13510
1221,5/22/2023 0:00,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10000107,220,250,9,3,1980,262.5,2250
1222,9/20/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10000439,250,260,8,2,2000,74.8,2080
1223,6/9/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001602,100,110,3,3,300,26.7,330
1224,1/19/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10001432,60,80,1,2,60,18.4,80
1225,5/11/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004656,0,0,1,3,0,0,0
1226,3/6/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001685,30,40,4,5,120,38,160
1227,11/21/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001418,160,180,3,4,480,52.8,540
1228,9/6/2023 0:00,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000676,180,190,2,5,360,10.5,380
1229,6/12/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Envelopes,OFF-EN-10001219,20,20,2,2,40,-0.4,40
1230,4/30/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10001424,10,10,1,4,10,-0.4,10
1231,7/23/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001022,10,10,2,5,20,-0.5,20
1232,3/5/2022 0:00,Second Class,Consumer,United States,Buffalo,New York,14215,East,Office Supplies,Art,OFF-AR-10000369,0,0,2,3,0,0,0
1233,8/16/2023 0:00,Second Class,Consumer,United States,Buffalo,New York,14215,East,Office Supplies,Envelopes,OFF-EN-10003055,70,80,2,2,140,18.4,160
1234,8/20/2023 0:00,First Class,Corporate,United States,Cincinnati,Ohio,45231,East,Technology,Copiers,TEC-CO-10001046,780,840,2,5,1560,78,1680
1235,8/24/2023 0:00,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Furnishings,FUR-FU-10000076,40,50,3,3,120,28.5,150
1236,4/13/2022 0:00,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Office Supplies,Binders,OFF-BI-10003719,30,40,5,4,150,48.4,200
1237,7/8/2022 0:00,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Furnishings,FUR-FU-10003268,50,60,2,5,100,17,120
1238,11/19/2023 0:00,Same Day,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Furnishings,FUR-FU-10003553,160,170,3,4,480,23.2,510
1239,7/25/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003691,10,10,1,3,10,-0.3,10
1240,5/22/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003903,30,40,1,3,30,8.8,40
1241,4/26/2022 0:00,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10004854,20,20,2,4,40,-0.8,40
1242,3/16/2023 0:00,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003442,20,20,4,5,80,-1,80
1243,1/27/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004519,380,400,3,3,1140,48,1200
1244,10/24/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,OFF-FA-10000304,10,10,4,2,40,-0.2,40
1245,12/1/2023 0:00,Standard Class,Consumer,United States,Gulfport,Mississippi,39503,South,Office Supplies,Envelopes,OFF-EN-10004955,50,50,9,4,450,-2,450
1246,9/2/2022 0:00,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Tables,FUR-TA-10004619,690,760,6,5,4140,382,4560
1247,9/30/2023 0:00,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Tables,FUR-TA-10003473,3430,3610,12,3,41160,2051.7,43320
